location_id,location,location_name,year,age_group_id,age_group,age_start,age_end,sex_id,sex,unit,metric,measure,mean,lower,upper
163,IND,India,2002,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,obese,prevalence,0.024,0.021,0.028
163,IND,India,2002,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,overweight,prevalence,0.05,0.043,0.057
163,IND,India,2002,6,5 to 9 yrs,5,9,3,both,pct,obese,prevalence,0.028,0.02,0.038
163,IND,India,2002,6,5 to 9 yrs,5,9,3,both,pct,overweight,prevalence,0.045,0.034,0.058
163,IND,India,2002,7,10 to 14 yrs,10,14,3,both,pct,obese,prevalence,0.026,0.02,0.034
163,IND,India,2002,7,10 to 14 yrs,10,14,3,both,pct,overweight,prevalence,0.067,0.052,0.086
163,IND,India,2002,8,15 to 19 yrs,15,19,3,both,pct,obese,prevalence,0.015,0.011,0.02
163,IND,India,2002,8,15 to 19 yrs,15,19,3,both,pct,overweight,prevalence,0.031,0.024,0.039
163,IND,India,2002,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.08,0.064,0.099
163,IND,India,2002,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.028
163,IND,India,2002,38,"20+ yrs, age-standardized",20,100,3,both,pct,overweight,prevalence,0.202,0.192,0.212
163,IND,India,2002,38,"20+ yrs, age-standardized",20,100,3,both,pct,obese,prevalence,0.036,0.034,0.039
163,IND,India,2002,10,25 to 29 yrs,25,29,3,both,pct,obese,prevalence,0.025,0.019,0.031
163,IND,India,2002,10,25 to 29 yrs,25,29,3,both,pct,overweight,prevalence,0.124,0.102,0.148
163,IND,India,2002,11,30 to 34 yrs,30,34,3,both,pct,obese,prevalence,0.027,0.022,0.033
163,IND,India,2002,11,30 to 34 yrs,30,34,3,both,pct,overweight,prevalence,0.153,0.126,0.181
163,IND,India,2002,12,35 to 39 yrs,35,39,3,both,pct,overweight,prevalence,0.216,0.18,0.252
163,IND,India,2002,12,35 to 39 yrs,35,39,3,both,pct,obese,prevalence,0.037,0.03,0.045
163,IND,India,2002,13,40 to 44 yrs,40,44,3,both,pct,overweight,prevalence,0.237,0.202,0.277
163,IND,India,2002,13,40 to 44 yrs,40,44,3,both,pct,obese,prevalence,0.041,0.033,0.05
163,IND,India,2002,14,45 to 49 yrs,45,49,3,both,pct,overweight,prevalence,0.255,0.22,0.294
163,IND,India,2002,14,45 to 49 yrs,45,49,3,both,pct,obese,prevalence,0.046,0.037,0.054
163,IND,India,2002,15,50 to 54 yrs,50,54,3,both,pct,overweight,prevalence,0.282,0.238,0.33
163,IND,India,2002,15,50 to 54 yrs,50,54,3,both,pct,obese,prevalence,0.046,0.036,0.057
163,IND,India,2002,16,55 to 59 yrs,55,59,3,both,pct,obese,prevalence,0.051,0.04,0.064
163,IND,India,2002,16,55 to 59 yrs,55,59,3,both,pct,overweight,prevalence,0.282,0.239,0.327
163,IND,India,2002,17,60 to 64 yrs,60,64,3,both,pct,overweight,prevalence,0.273,0.23,0.317
163,IND,India,2002,17,60 to 64 yrs,60,64,3,both,pct,obese,prevalence,0.05,0.039,0.064
163,IND,India,2002,18,65 to 69 yrs,65,69,3,both,pct,obese,prevalence,0.041,0.031,0.053
163,IND,India,2002,18,65 to 69 yrs,65,69,3,both,pct,overweight,prevalence,0.291,0.243,0.342
163,IND,India,2002,19,70 to 74 yrs,70,74,3,both,pct,overweight,prevalence,0.2,0.159,0.245
163,IND,India,2002,19,70 to 74 yrs,70,74,3,both,pct,obese,prevalence,0.036,0.026,0.048
163,IND,India,2002,20,75 to 79 yrs,75,79,3,both,pct,overweight,prevalence,0.194,0.152,0.241
163,IND,India,2002,20,75 to 79 yrs,75,79,3,both,pct,obese,prevalence,0.039,0.028,0.053
163,IND,India,2002,21,80+ yrs,80,100,3,both,pct,obese,prevalence,0.033,0.024,0.044
163,IND,India,2002,21,80+ yrs,80,100,3,both,pct,overweight,prevalence,0.158,0.125,0.196
163,IND,India,2003,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.055,0.037,0.078
163,IND,India,2003,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.025,0.017,0.036
163,IND,India,2003,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,obese,prevalence,0.023,0.019,0.028
163,IND,India,2003,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,overweight,prevalence,0.051,0.042,0.061
163,IND,India,2003,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.024,0.015,0.035
163,IND,India,2003,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.047,0.032,0.066
163,IND,India,2003,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.067,0.045,0.093
163,IND,India,2003,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.026,0.017,0.037
163,IND,India,2003,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.017,0.011,0.026
163,IND,India,2003,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.035,0.025,0.049
163,IND,India,2003,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.015,0.032
163,IND,India,2003,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.093,0.068,0.122
163,IND,India,2003,38,"20+ yrs, age-standardized",20,100,1,male,pct,obese,prevalence,0.034,0.03,0.037
163,IND,India,2003,38,"20+ yrs, age-standardized",20,100,1,male,pct,overweight,prevalence,0.195,0.182,0.208
163,IND,India,2003,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.029,0.02,0.039
163,IND,India,2003,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.133,0.101,0.171
163,IND,India,2003,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.152,0.116,0.193
163,IND,India,2003,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.025,0.018,0.034
163,IND,India,2003,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.228,0.182,0.278
163,IND,India,2003,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.034,0.025,0.045
163,IND,India,2003,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.035,0.026,0.046
163,IND,India,2003,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.238,0.188,0.294
163,IND,India,2003,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.038,0.029,0.05
163,IND,India,2003,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.251,0.201,0.305
163,IND,India,2003,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.037,0.027,0.048
163,IND,India,2003,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.26,0.208,0.32
163,IND,India,2003,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.045,0.032,0.06
163,IND,India,2003,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.262,0.207,0.322
163,IND,India,2003,17,60 to 64 yrs,60,64,1,male,pct,obese,prevalence,0.046,0.033,0.062
163,IND,India,2003,17,60 to 64 yrs,60,64,1,male,pct,overweight,prevalence,0.237,0.187,0.291
163,IND,India,2003,18,65 to 69 yrs,65,69,1,male,pct,obese,prevalence,0.039,0.025,0.057
163,IND,India,2003,18,65 to 69 yrs,65,69,1,male,pct,overweight,prevalence,0.239,0.184,0.307
163,IND,India,2003,19,70 to 74 yrs,70,74,1,male,pct,obese,prevalence,0.03,0.02,0.043
163,IND,India,2003,19,70 to 74 yrs,70,74,1,male,pct,overweight,prevalence,0.161,0.115,0.213
163,IND,India,2003,20,75 to 79 yrs,75,79,1,male,pct,obese,prevalence,0.04,0.026,0.06
163,IND,India,2003,20,75 to 79 yrs,75,79,1,male,pct,overweight,prevalence,0.164,0.115,0.224
163,IND,India,2003,21,80+ yrs,80,100,1,male,pct,obese,prevalence,0.033,0.022,0.049
163,IND,India,2003,21,80+ yrs,80,100,1,male,pct,overweight,prevalence,0.15,0.109,0.201
163,IND,India,2003,34,2 to 4 yrs,2,4,2,female,pct,overweight,prevalence,0.055,0.038,0.075
163,IND,India,2003,34,2 to 4 yrs,2,4,2,female,pct,obese,prevalence,0.025,0.018,0.036
163,IND,India,2003,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,obese,prevalence,0.024,0.019,0.03
163,IND,India,2003,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,overweight,prevalence,0.049,0.04,0.058
163,IND,India,2003,6,5 to 9 yrs,5,9,2,female,pct,overweight,prevalence,0.043,0.028,0.061
163,IND,India,2003,6,5 to 9 yrs,5,9,2,female,pct,obese,prevalence,0.032,0.02,0.049
163,IND,India,2003,7,10 to 14 yrs,10,14,2,female,pct,overweight,prevalence,0.071,0.05,0.101
163,IND,India,2003,7,10 to 14 yrs,10,14,2,female,pct,obese,prevalence,0.027,0.017,0.038
163,IND,India,2003,8,15 to 19 yrs,15,19,2,female,pct,obese,prevalence,0.013,0.008,0.02
163,IND,India,2003,8,15 to 19 yrs,15,19,2,female,pct,overweight,prevalence,0.027,0.02,0.037
163,IND,India,2003,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.067,0.051,0.087
163,IND,India,2003,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.02,0.014,0.029
163,IND,India,2003,38,"20+ yrs, age-standardized",20,100,2,female,pct,overweight,prevalence,0.211,0.197,0.225
163,IND,India,2003,38,"20+ yrs, age-standardized",20,100,2,female,pct,obese,prevalence,0.04,0.036,0.043
163,IND,India,2003,10,25 to 29 yrs,25,29,2,female,pct,overweight,prevalence,0.116,0.092,0.146
163,IND,India,2003,10,25 to 29 yrs,25,29,2,female,pct,obese,prevalence,0.021,0.016,0.027
163,IND,India,2003,11,30 to 34 yrs,30,34,2,female,pct,overweight,prevalence,0.155,0.12,0.194
163,IND,India,2003,11,30 to 34 yrs,30,34,2,female,pct,obese,prevalence,0.029,0.022,0.037
163,IND,India,2003,12,35 to 39 yrs,35,39,2,female,pct,overweight,prevalence,0.211,0.171,0.255
163,IND,India,2003,12,35 to 39 yrs,35,39,2,female,pct,obese,prevalence,0.041,0.032,0.052
163,IND,India,2003,13,40 to 44 yrs,40,44,2,female,pct,overweight,prevalence,0.244,0.2,0.298
163,IND,India,2003,13,40 to 44 yrs,40,44,2,female,pct,obese,prevalence,0.049,0.038,0.063
163,IND,India,2003,14,45 to 49 yrs,45,49,2,female,pct,obese,prevalence,0.054,0.042,0.068
163,IND,India,2003,14,45 to 49 yrs,45,49,2,female,pct,overweight,prevalence,0.267,0.219,0.318
163,IND,India,2003,15,50 to 54 yrs,50,54,2,female,pct,obese,prevalence,0.056,0.041,0.075
163,IND,India,2003,15,50 to 54 yrs,50,54,2,female,pct,overweight,prevalence,0.309,0.248,0.378
163,IND,India,2003,16,55 to 59 yrs,55,59,2,female,pct,overweight,prevalence,0.304,0.243,0.367
163,IND,India,2003,16,55 to 59 yrs,55,59,2,female,pct,obese,prevalence,0.057,0.041,0.077
163,IND,India,2003,17,60 to 64 yrs,60,64,2,female,pct,overweight,prevalence,0.31,0.252,0.374
163,IND,India,2003,17,60 to 64 yrs,60,64,2,female,pct,obese,prevalence,0.055,0.039,0.075
163,IND,India,2003,18,65 to 69 yrs,65,69,2,female,pct,obese,prevalence,0.043,0.028,0.062
163,IND,India,2003,18,65 to 69 yrs,65,69,2,female,pct,overweight,prevalence,0.35,0.276,0.424
163,IND,India,2003,19,70 to 74 yrs,70,74,2,female,pct,obese,prevalence,0.041,0.028,0.06
163,IND,India,2003,19,70 to 74 yrs,70,74,2,female,pct,overweight,prevalence,0.228,0.168,0.299
163,IND,India,2003,20,75 to 79 yrs,75,79,2,female,pct,overweight,prevalence,0.207,0.15,0.281
163,IND,India,2003,20,75 to 79 yrs,75,79,2,female,pct,obese,prevalence,0.038,0.024,0.057
163,IND,India,2003,21,80+ yrs,80,100,2,female,pct,obese,prevalence,0.031,0.02,0.047
163,IND,India,2003,21,80+ yrs,80,100,2,female,pct,overweight,prevalence,0.151,0.107,0.203
163,IND,India,2003,34,2 to 4 yrs,2,4,3,both,pct,obese,prevalence,0.025,0.019,0.033
163,IND,India,2003,34,2 to 4 yrs,2,4,3,both,pct,overweight,prevalence,0.055,0.043,0.07
163,IND,India,2003,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,obese,prevalence,0.024,0.02,0.027
163,IND,India,2003,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,overweight,prevalence,0.05,0.044,0.057
163,IND,India,2003,6,5 to 9 yrs,5,9,3,both,pct,obese,prevalence,0.028,0.02,0.037
163,IND,India,2003,6,5 to 9 yrs,5,9,3,both,pct,overweight,prevalence,0.045,0.034,0.058
163,IND,India,2003,7,10 to 14 yrs,10,14,3,both,pct,overweight,prevalence,0.069,0.053,0.088
163,IND,India,2003,7,10 to 14 yrs,10,14,3,both,pct,obese,prevalence,0.026,0.02,0.034
163,IND,India,2003,8,15 to 19 yrs,15,19,3,both,pct,overweight,prevalence,0.032,0.025,0.04
163,IND,India,2003,8,15 to 19 yrs,15,19,3,both,pct,obese,prevalence,0.015,0.011,0.02
163,IND,India,2003,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.081,0.065,0.099
163,IND,India,2003,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.021,0.016,0.028
163,IND,India,2003,38,"20+ yrs, age-standardized",20,100,3,both,pct,overweight,prevalence,0.203,0.194,0.213
163,IND,India,2003,38,"20+ yrs, age-standardized",20,100,3,both,pct,obese,prevalence,0.037,0.034,0.039
163,IND,India,2003,10,25 to 29 yrs,25,29,3,both,pct,overweight,prevalence,0.125,0.104,0.148
163,IND,India,2003,10,25 to 29 yrs,25,29,3,both,pct,obese,prevalence,0.025,0.02,0.031
163,IND,India,2003,11,30 to 34 yrs,30,34,3,both,pct,obese,prevalence,0.027,0.022,0.033
163,IND,India,2003,11,30 to 34 yrs,30,34,3,both,pct,overweight,prevalence,0.153,0.128,0.18
163,IND,India,2003,12,35 to 39 yrs,35,39,3,both,pct,overweight,prevalence,0.22,0.187,0.255
163,IND,India,2003,12,35 to 39 yrs,35,39,3,both,pct,obese,prevalence,0.037,0.031,0.045
163,IND,India,2003,13,40 to 44 yrs,40,44,3,both,pct,overweight,prevalence,0.241,0.209,0.279
163,IND,India,2003,13,40 to 44 yrs,40,44,3,both,pct,obese,prevalence,0.042,0.034,0.05
163,IND,India,2003,14,45 to 49 yrs,45,49,3,both,pct,obese,prevalence,0.046,0.038,0.054
163,IND,India,2003,14,45 to 49 yrs,45,49,3,both,pct,overweight,prevalence,0.259,0.226,0.295
163,IND,India,2003,15,50 to 54 yrs,50,54,3,both,pct,obese,prevalence,0.046,0.037,0.057
163,IND,India,2003,15,50 to 54 yrs,50,54,3,both,pct,overweight,prevalence,0.284,0.244,0.328
163,IND,India,2003,16,55 to 59 yrs,55,59,3,both,pct,overweight,prevalence,0.283,0.242,0.325
163,IND,India,2003,16,55 to 59 yrs,55,59,3,both,pct,obese,prevalence,0.051,0.04,0.063
163,IND,India,2003,17,60 to 64 yrs,60,64,3,both,pct,overweight,prevalence,0.274,0.235,0.315
163,IND,India,2003,17,60 to 64 yrs,60,64,3,both,pct,obese,prevalence,0.051,0.04,0.064
163,IND,India,2003,18,65 to 69 yrs,65,69,3,both,pct,overweight,prevalence,0.297,0.249,0.347
163,IND,India,2003,18,65 to 69 yrs,65,69,3,both,pct,obese,prevalence,0.041,0.031,0.054
163,IND,India,2003,19,70 to 74 yrs,70,74,3,both,pct,overweight,prevalence,0.196,0.155,0.243
163,IND,India,2003,19,70 to 74 yrs,70,74,3,both,pct,obese,prevalence,0.036,0.026,0.047
163,IND,India,2003,20,75 to 79 yrs,75,79,3,both,pct,obese,prevalence,0.039,0.028,0.053
163,IND,India,2003,20,75 to 79 yrs,75,79,3,both,pct,overweight,prevalence,0.187,0.147,0.232
163,IND,India,2003,21,80+ yrs,80,100,3,both,pct,overweight,prevalence,0.15,0.12,0.186
163,IND,India,2003,21,80+ yrs,80,100,3,both,pct,obese,prevalence,0.032,0.023,0.043
163,IND,India,2004,34,2 to 4 yrs,2,4,1,male,pct,overweight,prevalence,0.053,0.036,0.075
163,IND,India,2004,34,2 to 4 yrs,2,4,1,male,pct,obese,prevalence,0.024,0.017,0.033
163,IND,India,2004,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,overweight,prevalence,0.05,0.042,0.061
163,IND,India,2004,36,"2 to 19 yrs, age-standardized",2,19,1,male,pct,obese,prevalence,0.023,0.019,0.027
163,IND,India,2004,6,5 to 9 yrs,5,9,1,male,pct,overweight,prevalence,0.047,0.032,0.066
163,IND,India,2004,6,5 to 9 yrs,5,9,1,male,pct,obese,prevalence,0.024,0.015,0.035
163,IND,India,2004,7,10 to 14 yrs,10,14,1,male,pct,overweight,prevalence,0.067,0.046,0.093
163,IND,India,2004,7,10 to 14 yrs,10,14,1,male,pct,obese,prevalence,0.026,0.018,0.037
163,IND,India,2004,8,15 to 19 yrs,15,19,1,male,pct,obese,prevalence,0.017,0.011,0.025
163,IND,India,2004,8,15 to 19 yrs,15,19,1,male,pct,overweight,prevalence,0.035,0.025,0.049
163,IND,India,2004,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.015,0.032
163,IND,India,2004,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.092,0.068,0.121
163,IND,India,2004,38,"20+ yrs, age-standardized",20,100,1,male,pct,obese,prevalence,0.034,0.031,0.037
163,IND,India,2004,38,"20+ yrs, age-standardized",20,100,1,male,pct,overweight,prevalence,0.195,0.183,0.208
163,IND,India,2004,10,25 to 29 yrs,25,29,1,male,pct,overweight,prevalence,0.133,0.103,0.169
163,IND,India,2004,10,25 to 29 yrs,25,29,1,male,pct,obese,prevalence,0.029,0.021,0.039
163,IND,India,2004,11,30 to 34 yrs,30,34,1,male,pct,overweight,prevalence,0.152,0.119,0.189
163,IND,India,2004,11,30 to 34 yrs,30,34,1,male,pct,obese,prevalence,0.026,0.019,0.035
163,IND,India,2004,12,35 to 39 yrs,35,39,1,male,pct,overweight,prevalence,0.231,0.186,0.279
163,IND,India,2004,12,35 to 39 yrs,35,39,1,male,pct,obese,prevalence,0.034,0.026,0.044
163,IND,India,2004,13,40 to 44 yrs,40,44,1,male,pct,overweight,prevalence,0.241,0.196,0.292
163,IND,India,2004,13,40 to 44 yrs,40,44,1,male,pct,obese,prevalence,0.035,0.027,0.046
163,IND,India,2004,14,45 to 49 yrs,45,49,1,male,pct,obese,prevalence,0.039,0.03,0.05
163,IND,India,2004,14,45 to 49 yrs,45,49,1,male,pct,overweight,prevalence,0.253,0.206,0.305
163,IND,India,2004,15,50 to 54 yrs,50,54,1,male,pct,overweight,prevalence,0.263,0.214,0.32
163,IND,India,2004,15,50 to 54 yrs,50,54,1,male,pct,obese,prevalence,0.037,0.028,0.047
163,IND,India,2004,16,55 to 59 yrs,55,59,1,male,pct,overweight,prevalence,0.264,0.213,0.32
163,IND,India,2004,16,55 to 59 yrs,55,59,1,male,pct,obese,prevalence,0.045,0.033,0.059
163,IND,India,2004,17,60 to 64 yrs,60,64,1,male,pct,overweight,prevalence,0.24,0.193,0.294
163,IND,India,2004,17,60 to 64 yrs,60,64,1,male,pct,obese,prevalence,0.047,0.034,0.063
163,IND,India,2004,18,65 to 69 yrs,65,69,1,male,pct,obese,prevalence,0.039,0.025,0.057
163,IND,India,2004,18,65 to 69 yrs,65,69,1,male,pct,overweight,prevalence,0.241,0.186,0.309
163,IND,India,2004,19,70 to 74 yrs,70,74,1,male,pct,obese,prevalence,0.03,0.019,0.043
163,IND,India,2004,19,70 to 74 yrs,70,74,1,male,pct,overweight,prevalence,0.157,0.112,0.208
163,IND,India,2004,20,75 to 79 yrs,75,79,1,male,pct,overweight,prevalence,0.156,0.109,0.211
163,IND,India,2004,20,75 to 79 yrs,75,79,1,male,pct,obese,prevalence,0.04,0.026,0.06
163,IND,India,2004,21,80+ yrs,80,100,1,male,pct,overweight,prevalence,0.144,0.103,0.192
163,IND,India,2004,21,80+ yrs,80,100,1,male,pct,obese,prevalence,0.033,0.021,0.048
163,IND,India,2004,34,2 to 4 yrs,2,4,2,female,pct,obese,prevalence,0.024,0.017,0.034
163,IND,India,2004,34,2 to 4 yrs,2,4,2,female,pct,overweight,prevalence,0.053,0.037,0.073
163,IND,India,2004,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,obese,prevalence,0.024,0.019,0.03
163,IND,India,2004,36,"2 to 19 yrs, age-standardized",2,19,2,female,pct,overweight,prevalence,0.049,0.04,0.058
163,IND,India,2004,6,5 to 9 yrs,5,9,2,female,pct,obese,prevalence,0.031,0.019,0.049
163,IND,India,2004,6,5 to 9 yrs,5,9,2,female,pct,overweight,prevalence,0.042,0.028,0.06
163,IND,India,2004,7,10 to 14 yrs,10,14,2,female,pct,overweight,prevalence,0.073,0.051,0.103
163,IND,India,2004,7,10 to 14 yrs,10,14,2,female,pct,obese,prevalence,0.027,0.018,0.038
163,IND,India,2004,8,15 to 19 yrs,15,19,2,female,pct,overweight,prevalence,0.028,0.021,0.039
163,IND,India,2004,8,15 to 19 yrs,15,19,2,female,pct,obese,prevalence,0.013,0.008,0.02
163,IND,India,2004,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.068,0.052,0.087
163,IND,India,2004,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.02,0.013,0.029
163,IND,India,2004,38,"20+ yrs, age-standardized",20,100,2,female,pct,overweight,prevalence,0.211,0.197,0.224
163,IND,India,2004,38,"20+ yrs, age-standardized",20,100,2,female,pct,obese,prevalence,0.04,0.037,0.043
163,IND,India,2004,10,25 to 29 yrs,25,29,2,female,pct,overweight,prevalence,0.118,0.094,0.146
163,IND,India,2004,10,25 to 29 yrs,25,29,2,female,pct,obese,prevalence,0.022,0.017,0.028
163,IND,India,2004,11,30 to 34 yrs,30,34,2,female,pct,obese,prevalence,0.03,0.023,0.037
163,IND,India,2004,11,30 to 34 yrs,30,34,2,female,pct,overweight,prevalence,0.154,0.122,0.191
163,IND,India,2004,12,35 to 39 yrs,35,39,2,female,pct,obese,prevalence,0.041,0.032,0.052
163,IND,India,2004,12,35 to 39 yrs,35,39,2,female,pct,overweight,prevalence,0.213,0.177,0.253
163,IND,India,2004,13,40 to 44 yrs,40,44,2,female,pct,obese,prevalence,0.05,0.039,0.063
163,IND,India,2004,13,40 to 44 yrs,40,44,2,female,pct,overweight,prevalence,0.246,0.206,0.296
163,IND,India,2004,14,45 to 49 yrs,45,49,2,female,pct,obese,prevalence,0.054,0.043,0.068
163,IND,India,2004,14,45 to 49 yrs,45,49,2,female,pct,overweight,prevalence,0.269,0.222,0.315
163,IND,India,2004,15,50 to 54 yrs,50,54,2,female,pct,overweight,prevalence,0.307,0.251,0.369
163,IND,India,2004,15,50 to 54 yrs,50,54,2,female,pct,obese,prevalence,0.055,0.042,0.072
163,IND,India,2004,16,55 to 59 yrs,55,59,2,female,pct,overweight,prevalence,0.3,0.246,0.352
163,IND,India,2004,16,55 to 59 yrs,55,59,2,female,pct,obese,prevalence,0.057,0.042,0.075
163,IND,India,2004,17,60 to 64 yrs,60,64,2,female,pct,overweight,prevalence,0.306,0.252,0.364
163,IND,India,2004,17,60 to 64 yrs,60,64,2,female,pct,obese,prevalence,0.055,0.04,0.074
163,IND,India,2004,18,65 to 69 yrs,65,69,2,female,pct,obese,prevalence,0.043,0.028,0.063
163,IND,India,2004,18,65 to 69 yrs,65,69,2,female,pct,overweight,prevalence,0.355,0.283,0.432
163,IND,India,2004,19,70 to 74 yrs,70,74,2,female,pct,obese,prevalence,0.041,0.028,0.059
163,IND,India,2004,19,70 to 74 yrs,70,74,2,female,pct,overweight,prevalence,0.222,0.165,0.295
163,IND,India,2004,20,75 to 79 yrs,75,79,2,female,pct,obese,prevalence,0.037,0.024,0.055
163,IND,India,2004,20,75 to 79 yrs,75,79,2,female,pct,overweight,prevalence,0.2,0.145,0.271
163,IND,India,2004,21,80+ yrs,80,100,2,female,pct,obese,prevalence,0.03,0.019,0.044
163,IND,India,2004,21,80+ yrs,80,100,2,female,pct,overweight,prevalence,0.143,0.102,0.188
163,IND,India,2004,34,2 to 4 yrs,2,4,3,both,pct,overweight,prevalence,0.053,0.041,0.068
163,IND,India,2004,34,2 to 4 yrs,2,4,3,both,pct,obese,prevalence,0.024,0.019,0.031
163,IND,India,2004,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,obese,prevalence,0.023,0.02,0.027
163,IND,India,2004,36,"2 to 19 yrs, age-standardized",2,19,3,both,pct,overweight,prevalence,0.05,0.043,0.057
163,IND,India,2004,6,5 to 9 yrs,5,9,3,both,pct,overweight,prevalence,0.045,0.034,0.057
163,IND,India,2004,6,5 to 9 yrs,5,9,3,both,pct,obese,prevalence,0.027,0.019,0.037
163,IND,India,2004,7,10 to 14 yrs,10,14,3,both,pct,overweight,prevalence,0.07,0.054,0.088
163,IND,India,2004,7,10 to 14 yrs,10,14,3,both,pct,obese,prevalence,0.027,0.02,0.034
163,IND,India,2004,8,15 to 19 yrs,15,19,3,both,pct,obese,prevalence,0.015,0.011,0.02
163,IND,India,2004,8,15 to 19 yrs,15,19,3,both,pct,overweight,prevalence,0.032,0.025,0.04
163,IND,India,2004,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.021,0.016,0.027
163,IND,India,2004,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.081,0.065,0.098
163,IND,India,2004,38,"20+ yrs, age-standardized",20,100,3,both,pct,obese,prevalence,0.037,0.034,0.039
163,IND,India,2004,38,"20+ yrs, age-standardized",20,100,3,both,pct,overweight,prevalence,0.203,0.194,0.213
163,IND,India,2004,10,25 to 29 yrs,25,29,3,both,pct,overweight,prevalence,0.126,0.105,0.149
163,IND,India,2004,10,25 to 29 yrs,25,29,3,both,pct,obese,prevalence,0.026,0.021,0.031
163,IND,India,2004,11,30 to 34 yrs,30,34,3,both,pct,overweight,prevalence,0.153,0.129,0.179
163,IND,India,2004,11,30 to 34 yrs,30,34,3,both,pct,obese,prevalence,0.027,0.022,0.033
163,IND,India,2004,12,35 to 39 yrs,35,39,3,both,pct,overweight,prevalence,0.222,0.191,0.254
163,IND,India,2004,12,35 to 39 yrs,35,39,3,both,pct,obese,prevalence,0.037,0.031,0.045
163,IND,India,2004,13,40 to 44 yrs,40,44,3,both,pct,overweight,prevalence,0.243,0.213,0.28
163,IND,India,2004,13,40 to 44 yrs,40,44,3,both,pct,obese,prevalence,0.042,0.035,0.05
163,IND,India,2004,14,45 to 49 yrs,45,49,3,both,pct,obese,prevalence,0.046,0.039,0.054
163,IND,India,2004,14,45 to 49 yrs,45,49,3,both,pct,overweight,prevalence,0.26,0.227,0.296
163,IND,India,2004,15,50 to 54 yrs,50,54,3,both,pct,overweight,prevalence,0.284,0.248,0.326
163,IND,India,2004,15,50 to 54 yrs,50,54,3,both,pct,obese,prevalence,0.046,0.037,0.056
163,IND,India,2004,16,55 to 59 yrs,55,59,3,both,pct,overweight,prevalence,0.282,0.243,0.32
163,IND,India,2004,16,55 to 59 yrs,55,59,3,both,pct,obese,prevalence,0.051,0.041,0.062
163,IND,India,2004,17,60 to 64 yrs,60,64,3,both,pct,overweight,prevalence,0.273,0.236,0.311
163,IND,India,2004,17,60 to 64 yrs,60,64,3,both,pct,obese,prevalence,0.051,0.041,0.063
163,IND,India,2004,18,65 to 69 yrs,65,69,3,both,pct,obese,prevalence,0.041,0.031,0.054
163,IND,India,2004,18,65 to 69 yrs,65,69,3,both,pct,overweight,prevalence,0.301,0.254,0.352
